,Open,High,Low,Close,Volume,Timestamp
827,22719.88,23837.1,22353.4,23810.79,87033.12616,1608595200
828,23810.79,24100.0,22600.0,23232.76,119047.259733,1608681600
829,23232.39,23794.43,22703.42,23729.2,69013.834252,1608768000
830,23728.99,24789.86,23433.6,24712.47,79519.943569,1608854400
831,24712.47,26867.03,24500.0,26493.39,97806.513386,1608940800
832,26493.4,28422.0,25700.0,26281.66,148455.586214,1609027200
833,26281.54,27500.0,26101.0,27079.41,79721.742496,1609113600
834,27079.42,27410.0,25880.0,27385.0,69411.592606,1609200000
835,27385.0,28996.0,27320.0,28875.54,95356.057826,1609286400
836,28875.55,29300.0,27850.0,28923.63,75508.505152,1609372800
837,28923.63,29600.0,28624.57,29331.69,54182.925011,1609459200
838,29331.7,33300.0,28946.53,32178.33,129993.873362,1609545600
839,32176.45,34778.11,31962.99,33000.05,120957.56675,1609632000
840,33000.05,33600.0,28130.0,31988.71,140899.88569,1609718400
841,31989.75,34360.0,29900.0,33949.53,116049.997038,1609804800
842,33949.53,36939.21,33288.0,36769.36,127139.20131,1609891200
843,36769.36,40365.0,36300.0,39432.28,132825.700437,1609977600
844,39432.48,41950.0,36500.0,40582.81,139789.957499,1610064000
845,40586.96,41380.0,38720.0,40088.22,75785.979675,1610150400
846,40088.22,41350.0,35111.11,38150.02,118209.544503,1610236800
847,38150.02,38264.74,30420.0,35404.47,251156.138287,1610323200
848,35410.37,36628.0,32531.0,34051.24,133948.151996,1610409600
849,34049.15,37850.0,32380.0,37371.38,124477.914938,1610496000
850,37371.38,40100.0,36701.23,39144.5,102950.389421,1610582400
851,39145.21,39747.76,34408.0,36742.22,118300.920916,1610668800
852,36737.43,37950.0,35357.8,35994.98,86348.431508,1610755200
853,35994.98,36852.5,33850.0,35828.61,80157.727384,1610841600
854,35824.99,37469.83,34800.0,36631.27,70698.11875,1610928000
855,36622.46,37850.0,35844.06,35891.49,79611.307769,1611014400
856,35901.94,36415.31,33400.0,35468.23,89368.422918,1611100800
857,35468.23,35600.0,30071.0,30850.13,135004.076658,1611187200
858,30851.99,33826.53,28850.0,32945.17,142971.684049,1611273600
859,32950.0,33456.0,31390.16,32078.0,64595.287675,1611360000
860,32078.0,33071.0,30900.0,32259.9,57978.037966,1611446400
861,32259.45,34875.0,31910.0,32254.2,88499.226921,1611532800
862,32254.19,32921.88,30837.37,32467.77,84972.20691,1611619200
863,32464.01,32557.29,29241.72,30366.15,95911.961711,1611705600
864,30362.19,33783.98,29842.1,33364.86,92621.145617,1611792000
865,33368.18,38531.9,31915.4,34252.2,231827.005626,1611878400
866,34246.28,34933.0,32825.0,34262.88,84889.68134,1611964800
867,34262.89,34342.69,32171.67,33092.98,68742.280384,1612051200
868,33092.97,34717.27,32296.16,33526.37,82718.276882,1612137600
869,33517.09,35984.33,33418.0,35466.24,78056.65988,1612224000
870,35472.71,37662.63,35362.38,37618.87,80784.333663,1612310400
871,37620.26,38708.27,36161.95,36936.66,92080.735898,1612396800
872,36936.65,38310.12,36570.0,38290.24,66681.334275,1612483200
873,38289.32,40955.51,38215.94,39186.94,98757.311183,1612569600
874,39181.01,39700.0,37351.0,38795.69,84363.679763,1612656000
875,38795.69,46794.45,37988.89,46374.87,138597.536914,1612742400
876,46374.86,48142.19,44961.09,46420.42,115499.861712,1612828800
877,46420.42,47310.0,43727.0,44807.58,97154.1822,1612915200
878,44807.58,48678.9,43994.02,47969.51,89561.081454,1613001600
879,47968.66,48985.8,46125.0,47287.6,85870.035697,1613088000
880,47298.15,48150.0,46202.53,47153.69,63768.097399,1613174400
881,47156.78,49707.43,47014.17,48577.79,73735.475533,1613260800
882,48580.47,49010.92,45570.79,47911.1,79398.156784,1613347200
883,47911.1,50689.18,47003.62,49133.45,88813.266298,1613433600
884,49133.45,52618.74,48947.0,52119.71,85743.637818,1613520000
885,52117.67,52530.0,50901.9,51552.6,60758.046954,1613606400
886,51552.61,56368.0,50710.2,55906.0,79659.77802,1613692800
